instant,dteday,season,temp,atemp,hum
611,28-01-11,1,0.22,0.2727,0.8
612,28-01-11,1,0.24,0.2424,0.75
613,28-01-11,1,0.24,0.2273,0.75
614,28-01-11,1,0.24,0.2424,0.75
615,28-01-11,1,0.24,0.2273,0.7
616,28-01-11,1,0.22,0.2273,0.75
617,28-01-11,1,0.24,0.2121,0.65
618,28-01-11,1,0.24,0.2273,0.6
619,29-01-11,1,0.22,0.197,0.64
620,29-01-11,1,0.22,0.2273,0.64
621,29-01-11,1,0.22,0.2273,0.64
622,29-01-11,1,0.2,0.2121,0.64
623,29-01-11,1,0.16,0.1818,0.69
624,29-01-11,1,0.16,0.1818,0.64
625,29-01-11,1,0.16,0.1818,0.59
626,29-01-11,1,0.18,0.197,0.55
627,29-01-11,1,0.18,0.2121,0.59
628,29-01-11,1,0.18,0.2121,0.64
629,29-01-11,1,0.18,0.197,0.64
630,29-01-11,1,0.2,0.197,0.59
631,29-01-11,1,0.22,0.2273,0.55
632,29-01-11,1,0.22,0.2273,0.6
633,29-01-11,1,0.22,0.2121,0.69
634,29-01-11,1,0.24,0.2424,0.6
635,29-01-11,1,0.24,0.2879,0.6
636,29-01-11,1,0.22,0.2273,0.69
637,29-01-11,1,0.22,0.2121,0.69
638,29-01-11,1,0.18,0.2121,0.74
639,29-01-11,1,0.18,0.2121,0.74
640,29-01-11,1,0.16,0.197,0.8
641,29-01-11,1,0.16,0.197,0.8
642,30-01-11,1,0.16,0.1818,0.8
643,30-01-11,1,0.14,0.2121,0.8
644,30-01-11,1,0.16,0.2273,0.8
645,30-01-11,1,0.14,0.2121,0.93
646,30-01-11,1,0.14,0.2121,0.93
647,30-01-11,1,0.14,0.2121,0.86
648,30-01-11,1,0.14,0.2121,0.86
649,30-01-11,1,0.14,0.2121,0.86
650,30-01-11,1,0.16,0.2273,0.8
651,30-01-11,1,0.18,0.2424,0.8
652,30-01-11,1,0.22,0.2727,0.75
653,30-01-11,1,0.3,0.3182,0.52
654,30-01-11,1,0.28,0.2879,0.61
655,30-01-11,1,0.28,0.303,0.61
656,30-01-11,1,0.3,0.3333,0.56
657,30-01-11,1,0.3,0.3333,0.56
658,30-01-11,1,0.3,0.2879,0.56
659,30-01-11,1,0.26,0.2576,0.65
660,30-01-11,1,0.26,0.2576,0.65
661,30-01-11,1,0.26,0.2727,0.65
662,30-01-11,1,0.24,0.2424,0.7
663,30-01-11,1,0.24,0.2273,0.7
664,30-01-11,1,0.24,0.2121,0.65
665,31-01-11,1,0.24,0.2273,0.65
666,31-01-11,1,0.22,0.2121,0.64
667,31-01-11,1,0.22,0.2273,0.64
668,31-01-11,1,0.22,0.2273,0.64
669,31-01-11,1,0.2,0.197,0.59
670,31-01-11,1,0.18,0.1667,0.64
671,31-01-11,1,0.16,0.1364,0.69
672,31-01-11,1,0.16,0.1364,0.64
673,31-01-11,1,0.16,0.1364,0.59
674,31-01-11,1,0.16,0.1364,0.59
675,31-01-11,1,0.16,0.1515,0.59
676,31-01-11,1,0.16,0.1515,0.59
677,31-01-11,1,0.18,0.2121,0.55
678,31-01-11,1,0.16,0.2273,0.59
679,31-01-11,1,0.18,0.197,0.55
680,31-01-11,1,0.16,0.1818,0.59
681,31-01-11,1,0.16,0.1818,0.56
682,31-01-11,1,0.16,0.1515,0.59
683,31-01-11,1,0.16,0.1515,0.55
684,31-01-11,1,0.3,0.3182,0.61
685,31-01-11,1,0.16,0.1667,0.59
686,31-01-11,1,0.16,0.197,0.59
687,31-01-11,1,0.16,0.1818,0.59
688,31-01-11,1,0.16,0.197,0.64
689,01-02-11,1,0.16,0.1818,0.64
690,01-02-11,1,0.16,0.1818,0.69
691,01-02-11,1,0.16,0.2273,0.69
692,01-02-11,1,0.16,0.2273,0.69
693,01-02-11,1,0.14,0.2121,0.93
694,01-02-11,1,0.14,0.2121,0.93
695,01-02-11,1,0.16,0.2273,0.93
696,01-02-11,1,0.16,0.2273,0.93
697,01-02-11,1,0.16,0.2273,0.93
698,01-02-11,1,0.16,0.2273,0.93
699,01-02-11,1,0.18,0.2424,0.86
700,01-02-11,1,0.2,0.2576,0.86
701,01-02-11,1,0.2,0.2576,0.86
702,01-02-11,1,0.22,0.2576,0.8
703,01-02-11,1,0.24,0.2879,0.75
704,01-02-11,1,0.24,0.2424,0.75
705,01-02-11,1,0.24,0.2879,0.75
706,01-02-11,1,0.24,0.2576,0.81
707,01-02-11,1,0.24,0.2424,0.81
708,01-02-11,1,0.22,0.2273,0.87
709,01-02-11,1,0.22,0.2273,0.87
710,01-02-11,1,0.22,0.2576,0.87
711,01-02-11,1,0.2,0.197,0.93
712,02-02-11,1,0.22,0.2424,0.93
713,02-02-11,1,0.22,0.2273,0.93
714,02-02-11,1,0.22,0.2273,0.93
715,02-02-11,1,0.22,0.2273,0.93
716,02-02-11,1,0.22,0.2121,0.93
717,02-02-11,1,0.22,0.2424,0.93
718,02-02-11,1,0.22,0.2424,0.93
719,02-02-11,1,0.22,0.2121,0.93
720,02-02-11,1,0.22,0.2121,0.93
721,02-02-11,1,0.24,0.2576,0.93
722,02-02-11,1,0.22,0.2727,1
723,02-02-11,1,0.24,0.2273,0.93
724,02-02-11,1,0.24,0.2273,0.93
725,02-02-11,1,0.34,0.3333,0.93
726,02-02-11,1,0.38,0.3939,0.82
727,02-02-11,1,0.38,0.3939,0.76
728,02-02-11,1,0.36,0.3333,0.71
729,02-02-11,1,0.36,0.3182,0.53
730,02-02-11,1,0.34,0.2879,0.42
731,02-02-11,1,0.28,0.2424,0.45
732,02-02-11,1,0.24,0.197,0.48
733,02-02-11,1,0.22,0.197,0.47
734,02-02-11,1,0.22,0.2121,0.44
735,02-02-11,1,0.2,0.1667,0.44
736,03-02-11,1,0.2,0.1667,0.4
737,03-02-11,1,0.2,0.1515,0.44
738,03-02-11,1,0.18,0.1667,0.43
739,03-02-11,1,0.18,0.1667,0.43
740,03-02-11,1,0.16,0.1364,0.5
741,03-02-11,1,0.16,0.1364,0.43
742,03-02-11,1,0.14,0.1212,0.5
743,03-02-11,1,0.14,0.1212,0.5
744,03-02-11,1,0.16,0.1364,0.47
745,03-02-11,1,0.18,0.1515,0.43
746,03-02-11,1,0.18,0.1364,0.43
747,03-02-11,1,0.2,0.1818,0.4
748,03-02-11,1,0.2,0.1667,0.4
749,03-02-11,1,0.22,0.197,0.37
750,03-02-11,1,0.22,0.197,0.37
751,03-02-11,1,0.22,0.2121,0.37
752,03-02-11,1,0.2,0.197,0.4
753,03-02-11,1,0.2,0.2121,0.4
754,03-02-11,1,0.2,0.2576,0.4
755,03-02-11,1,0.2,0.2273,0.47
756,03-02-11,1,0.18,0.2121,0.55
757,03-02-11,1,0.18,0.2121,0.51
758,03-02-11,1,0.2,0.2273,0.47
759,04-02-11,1,0.2,0.2576,0.44
760,04-02-11,1,0.16,0.2273,0.59
761,04-02-11,1,0.14,0.1667,0.63
762,04-02-11,1,0.14,0.1667,0.63
763,04-02-11,1,0.14,0.1515,0.63
764,04-02-11,1,0.16,0.2273,0.55
765,04-02-11,1,0.14,0.2121,0.59
766,04-02-11,1,0.14,0.1515,0.74
767,04-02-11,1,0.16,0.1818,0.8
768,04-02-11,1,0.2,0.2121,0.51
769,04-02-11,1,0.22,0.2273,0.51
770,04-02-11,1,0.24,0.2424,0.48
771,04-02-11,1,0.26,0.2576,0.5
772,04-02-11,1,0.28,0.2727,0.45
773,04-02-11,1,0.28,0.2727,0.48
774,04-02-11,1,0.3,0.2879,0.42
775,04-02-11,1,0.26,0.2727,0.56
776,04-02-11,1,0.24,0.2576,0.6
777,04-02-11,1,0.24,0.2424,0.65
778,04-02-11,1,0.24,0.2424,0.65
779,04-02-11,1,0.24,0.2424,0.7
780,04-02-11,1,0.24,0.2424,0.65
781,04-02-11,1,0.24,0.2424,0.7
782,05-02-11,1,0.24,0.2424,0.7
783,05-02-11,1,0.24,0.2424,0.65
784,05-02-11,1,0.24,0.2424,0.75
785,05-02-11,1,0.24,0.2424,0.75
786,05-02-11,1,0.22,0.2273,0.93
787,05-02-11,1,0.2,0.2273,1
788,05-02-11,1,0.2,0.2576,1
789,05-02-11,1,0.22,0.2576,0.93
790,05-02-11,1,0.2,0.2273,1
791,05-02-11,1,0.2,0.2273,1
792,05-02-11,1,0.2,0.2121,1
793,05-02-11,1,0.22,0.2273,1
794,05-02-11,1,0.22,0.2273,1
795,05-02-11,1,0.22,0.2273,1
796,05-02-11,1,0.22,0.2727,1
797,05-02-11,1,0.22,0.2727,1
798,05-02-11,1,0.22,0.2273,1
799,05-02-11,1,0.24,0.2121,1
800,05-02-11,1,0.28,0.2424,0.93
801,05-02-11,1,0.28,0.2424,0.93
802,05-02-11,1,0.3,0.2879,0.87
803,05-02-11,1,0.26,0.2576,1
804,05-02-11,1,0.26,0.2727,0.93
805,05-02-11,1,0.26,0.2576,0.93
806,06-02-11,1,0.26,0.2576,0.7
807,06-02-11,1,0.26,0.2273,0.65
808,06-02-11,1,0.26,0.2273,0.6
809,06-02-11,1,0.26,0.2879,0.6
810,06-02-11,1,0.26,0.2273,0.6
811,06-02-11,1,0.26,0.2576,0.6
812,06-02-11,1,0.26,0.2576,0.6
813,06-02-11,1,0.24,0.2424,0.65
814,06-02-11,1,0.24,0.2576,0.65
815,06-02-11,1,0.28,0.2879,0.56
816,06-02-11,1,0.3,0.2879,0.52
817,06-02-11,1,0.32,0.303,0.49
818,06-02-11,1,0.34,0.3333,0.46
819,06-02-11,1,0.34,0.3636,0.46
820,06-02-11,1,0.34,0.3485,0.46
821,06-02-11,1,0.34,0.3485,0.46
822,06-02-11,1,0.34,0.3485,0.49
823,06-02-11,1,0.34,0.3636,0.46
824,06-02-11,1,0.3,0.303,0.56
825,06-02-11,1,0.28,0.2879,0.61
826,06-02-11,1,0.28,0.2879,0.61
827,06-02-11,1,0.26,0.303,0.6
828,06-02-11,1,0.26,0.303,0.6
829,06-02-11,1,0.24,0.2879,0.65
830,07-02-11,1,0.24,0.2879,0.65
831,07-02-11,1,0.22,0.2727,0.75
832,07-02-11,1,0.2,0.2576,0.8
833,07-02-11,1,0.2,0.2576,0.86
834,07-02-11,1,0.2,0.2576,0.86
835,07-02-11,1,0.2,0.2576,0.86
836,07-02-11,1,0.18,0.2424,0.93
837,07-02-11,1,0.18,0.2424,0.86
838,07-02-11,1,0.16,0.2273,1
839,07-02-11,1,0.22,0.2727,0.8
840,07-02-11,1,0.24,0.2576,0.75
841,07-02-11,1,0.3,0.3182,0.65
842,07-02-11,1,0.32,0.3485,0.62
843,07-02-11,1,0.36,0.3636,0.57
844,07-02-11,1,0.36,0.3636,0.57
845,07-02-11,1,0.38,0.3939,0.54
846,07-02-11,1,0.36,0.3485,0.57
847,07-02-11,1,0.32,0.3182,0.7
848,07-02-11,1,0.34,0.3333,0.66
849,07-02-11,1,0.32,0.3485,0.7
850,07-02-11,1,0.32,0.3333,0.7
851,07-02-11,1,0.32,0.3485,0.7
852,07-02-11,1,0.28,0.303,0.81
853,07-02-11,1,0.3,0.3333,0.81
854,08-02-11,1,0.28,0.3182,0.87
855,08-02-11,1,0.28,0.3182,0.87
856,08-02-11,1,0.26,0.2727,0.93
857,08-02-11,1,0.28,0.2727,0.93
858,08-02-11,1,0.26,0.2576,0.93
859,08-02-11,1,0.26,0.2273,0.81
860,08-02-11,1,0.26,0.2273,0.7
861,08-02-11,1,0.24,0.197,0.65
862,08-02-11,1,0.24,0.197,0.56
863,08-02-11,1,0.24,0.197,0.52
864,08-02-11,1,0.22,0.1818,0.47
865,08-02-11,1,0.22,0.1818,0.47
866,08-02-11,1,0.24,0.197,0.38
867,08-02-11,1,0.24,0.197,0.32
868,08-02-11,1,0.22,0.197,0.37
869,08-02-11,1,0.22,0.197,0.35
870,08-02-11,1,0.22,0.1818,0.35
871,08-02-11,1,0.22,0.1818,0.32
872,08-02-11,1,0.2,0.1818,0.32
873,08-02-11,1,0.16,0.1212,0.4
874,08-02-11,1,0.16,0.1364,0.4
875,08-02-11,1,0.14,0.1061,0.33
876,08-02-11,1,0.12,0.1061,0.33
877,08-02-11,1,0.12,0.1061,0.33
878,09-02-11,1,0.1,0.0758,0.36
879,09-02-11,1,0.1,0.1061,0.36
880,09-02-11,1,0.08,0.0758,0.38
881,09-02-11,1,0.06,0.0758,0.45
882,09-02-11,1,0.06,0.1061,0.45
883,09-02-11,1,0.06,0.1515,0.45
884,09-02-11,1,0.06,0.1061,0.49
885,09-02-11,1,0.1,0.1364,0.42
886,09-02-11,1,0.12,0.1364,0.39
887,09-02-11,1,0.14,0.1818,0.36
888,09-02-11,1,0.14,0.1515,0.43
889,09-02-11,1,0.18,0.1818,0.4
890,09-02-11,1,0.18,0.1667,0.4
891,09-02-11,1,0.2,0.1818,0.34
892,09-02-11,1,0.2,0.1818,0.34
893,09-02-11,1,0.2,0.197,0.37
894,09-02-11,1,0.2,0.197,0.34
895,09-02-11,1,0.18,0.1667,0.47
896,09-02-11,1,0.14,0.1212,0.86
897,09-02-11,1,0.14,0.1515,0.86
898,09-02-11,1,0.14,0.1515,0.86
899,09-02-11,1,0.16,0.1667,0.8
900,09-02-11,1,0.16,0.1515,0.8
901,10-02-11,1,0.14,0.1364,0.86
902,10-02-11,1,0.14,0.1515,0.8
903,10-02-11,1,0.14,0.1515,0.8
904,10-02-11,1,0.14,0.1364,0.59
905,10-02-11,1,0.12,0.1212,0.5
906,10-02-11,1,0.12,0.1212,0.54
907,10-02-11,1,0.1,0.0758,0.5
908,10-02-11,1,0.1,0.0758,0.49
909,10-02-11,1,0.12,0.1061,0.42
910,10-02-11,1,0.12,0.1061,0.42
911,10-02-11,1,0.14,0.1212,0.39
912,10-02-11,1,0.16,0.1364,0.34
913,10-02-11,1,0.18,0.1667,0.29
914,10-02-11,1,0.2,0.1818,0.27
915,10-02-11,1,0.2,0.197,0.25
916,10-02-11,1,0.2,0.1818,0.27
917,10-02-11,1,0.18,0.1818,0.26
918,10-02-11,1,0.16,0.1818,0.28
919,10-02-11,1,0.14,0.1667,0.28
920,10-02-11,1,0.14,0.1818,0.31
921,10-02-11,1,0.14,0.2121,0.39
922,10-02-11,1,0.12,0.197,0.39
923,10-02-11,1,0.12,0.1515,0.42
924,11-02-11,1,0.1,0.1364,0.49
925,11-02-11,1,0.1,0.1364,0.54
926,11-02-11,1,0.1,0.1364,0.54
927,11-02-11,1,0.08,0.1212,0.63
928,11-02-11,1,0.1,0.1818,0.68
929,11-02-11,1,0.08,0.1667,0.73
930,11-02-11,1,0.1,0.1212,0.74
931,11-02-11,1,0.12,0.1212,0.74
932,11-02-11,1,0.14,0.1364,0.69
933,11-02-11,1,0.22,0.2273,0.47
934,11-02-11,1,0.22,0.2273,0.47
935,11-02-11,1,0.24,0.2273,0.35
936,11-02-11,1,0.3,0.2879,0.26
937,11-02-11,1,0.32,0.3182,0.21
938,11-02-11,1,0.3,0.2879,0.28
939,11-02-11,1,0.3,0.3333,0.24
940,11-02-11,1,0.28,0.3182,0.28
941,11-02-11,1,0.26,0.303,0.33
942,11-02-11,1,0.22,0.2273,0.55
943,11-02-11,1,0.2,0.2121,0.59
944,11-02-11,1,0.2,0.2273,0.64
945,11-02-11,1,0.18,0.2424,0.69
946,12-02-11,1,0.16,0.197,0.69
947,12-02-11,1,0.14,0.2121,0.86
948,12-02-11,1,0.14,0.2121,0.8
949,12-02-11,1,0.12,0.197,0.8
950,12-02-11,1,0.12,0.1667,0.74
951,12-02-11,1,0.12,0.1667,0.74
952,12-02-11,1,0.12,0.1364,0.93
953,12-02-11,1,0.12,0.1515,0.8
954,12-02-11,1,0.14,0.1515,0.86
955,12-02-11,1,0.16,0.1818,0.64
956,12-02-11,1,0.22,0.2121,0.41
957,12-02-11,1,0.3,0.2727,0.28
958,12-02-11,1,0.3,0.2727,0.39
959,12-02-11,1,0.3,0.2727,0.39
960,12-02-11,1,0.34,0.3182,0.31
961,12-02-11,1,0.34,0.303,0.29
962,12-02-11,1,0.34,0.303,0.29
963,12-02-11,1,0.32,0.2879,0.31
964,12-02-11,1,0.28,0.2576,0.38
965,12-02-11,1,0.28,0.2727,0.38
966,12-02-11,1,0.26,0.2576,0.41
967,12-02-11,1,0.26,0.303,0.41
968,12-02-11,1,0.24,0.2576,0.44
969,12-02-11,1,0.22,0.2273,0.51
970,13-02-11,1,0.2,0.2273,0.64
971,13-02-11,1,0.2,0.2273,0.59
972,13-02-11,1,0.2,0.2273,0.75
973,13-02-11,1,0.2,0.2273,0.69
974,13-02-11,1,0.2,0.2121,0.69
975,13-02-11,1,0.2,0.2121,0.69
976,13-02-11,1,0.22,0.2727,0.55
977,13-02-11,1,0.22,0.2273,0.64
978,13-02-11,1,0.24,0.2273,0.6
979,13-02-11,1,0.3,0.2727,0.45
980,13-02-11,1,0.32,0.2879,0.39
981,13-02-11,1,0.36,0.3182,0.32
982,13-02-11,1,0.38,0.3939,0.29
983,13-02-11,1,0.4,0.4091,0.3
984,13-02-11,1,0.4,0.4091,0.3
985,13-02-11,1,0.42,0.4242,0.28
986,13-02-11,1,0.42,0.4242,0.28
987,13-02-11,1,0.4,0.4091,0.32
988,13-02-11,1,0.4,0.4091,0.35
989,13-02-11,1,0.4,0.4091,0.35
990,13-02-11,1,0.4,0.4091,0.35
991,13-02-11,1,0.4,0.4091,0.35
992,13-02-11,1,0.4,0.4091,0.35
993,14-02-11,1,0.38,0.3939,0.37
994,14-02-11,1,0.38,0.3939,0.37
995,14-02-11,1,0.36,0.3333,0.4
996,14-02-11,1,0.34,0.3182,0.46
997,14-02-11,1,0.32,0.303,0.53
998,14-02-11,1,0.32,0.303,0.53
999,14-02-11,1,0.34,0.303,0.46
1000,14-02-11,1,0.34,0.303,0.46
1001,14-02-11,1,0.38,0.3939,0.4
1002,14-02-11,1,0.4,0.4091,0.37
1003,14-02-11,1,0.44,0.4394,0.33
1004,14-02-11,1,0.52,0.5,0.23
1005,14-02-11,1,0.56,0.5303,0.22
1006,14-02-11,1,0.58,0.5455,0.19
1007,14-02-11,1,0.6,0.5909,0.15
1008,14-02-11,1,0.56,0.5303,0.21
1009,14-02-11,1,0.52,0.5,0.27
1010,14-02-11,1,0.46,0.4545,0.33
1011,14-02-11,1,0.4,0.4091,0.4
1012,14-02-11,1,0.38,0.3939,0.43
1013,14-02-11,1,0.36,0.3182,0.46
1014,14-02-11,1,0.36,0.3182,0.5
1015,14-02-11,1,0.34,0.2879,0.46
1016,14-02-11,1,0.32,0.2879,0.49
1017,15-02-11,1,0.3,0.2727,0.49
1018,15-02-11,1,0.3,0.2424,0.42
1019,15-02-11,1,0.28,0.2273,0.41
1020,15-02-11,1,0.22,0.1818,0.37
1021,15-02-11,1,0.22,0.1818,0.32
1022,15-02-11,1,0.2,0.1818,0.32
1023,15-02-11,1,0.2,0.1818,0.32
1024,15-02-11,1,0.2,0.1818,0.32
1025,15-02-11,1,0.22,0.197,0.29
1026,15-02-11,1,0.24,0.2121,0.27
1027,15-02-11,1,0.26,0.2424,0.25
1028,15-02-11,1,0.28,0.2727,0.24
1029,15-02-11,1,0.32,0.303,0.21
1030,15-02-11,1,0.34,0.3182,0.19
1031,15-02-11,1,0.34,0.3333,0.19
1032,15-02-11,1,0.34,0.3182,0.19
1033,15-02-11,1,0.32,0.303,0.22
1034,15-02-11,1,0.3,0.303,0.22
1035,15-02-11,1,0.28,0.2879,0.26
1036,15-02-11,1,0.26,0.2727,0.33
1037,15-02-11,1,0.24,0.2879,0.52
1038,15-02-11,1,0.24,0.2879,0.44
1039,15-02-11,1,0.22,0.2576,0.44
1040,16-02-11,1,0.22,0.2576,0.41
1041,16-02-11,1,0.2,0.2273,0.44
1042,16-02-11,1,0.2,0.197,0.47
1043,16-02-11,1,0.2,0.197,0.51
1044,16-02-11,1,0.2,0.197,0.47
1045,16-02-11,1,0.2,0.197,0.55
1046,16-02-11,1,0.2,0.197,0.55
1047,16-02-11,1,0.22,0.2273,0.55
1048,16-02-11,1,0.24,0.2121,0.52
1049,16-02-11,1,0.26,0.2273,0.41
1050,16-02-11,1,0.34,0.303,0.34
1051,16-02-11,1,0.38,0.3939,0.32
1052,16-02-11,1,0.42,0.4242,0.3
1053,16-02-11,1,0.46,0.4545,0.28
1054,16-02-11,1,0.46,0.4545,0.28
1055,16-02-11,1,0.46,0.4545,0.31
1056,16-02-11,1,0.46,0.4545,0.28
1057,16-02-11,1,0.4,0.4091,0.4
1058,16-02-11,1,0.34,0.3182,0.53
1059,16-02-11,1,0.38,0.3939,0.43
1060,16-02-11,1,0.36,0.3485,0.46
1061,16-02-11,1,0.34,0.3333,0.53
1062,16-02-11,1,0.38,0.3939,0.4
1063,17-02-11,1,0.34,0.3333,0.53
1064,17-02-11,1,0.34,0.3182,0.53
1065,17-02-11,1,0.34,0.3182,0.53
1066,17-02-11,1,0.34,0.3333,0.53
1067,17-02-11,1,0.32,0.3182,0.57
1068,17-02-11,1,0.32,0.3333,0.66
1069,17-02-11,1,0.3,0.303,0.7
1070,17-02-11,1,0.32,0.3333,0.57
1071,17-02-11,1,0.32,0.3333,0.57
1072,17-02-11,1,0.36,0.3485,0.57
1073,17-02-11,1,0.38,0.3939,0.54
1074,17-02-11,1,0.44,0.4394,0.44
1075,17-02-11,1,0.48,0.4697,0.41
1076,17-02-11,1,0.54,0.5152,0.34
1077,17-02-11,1,0.6,0.6212,0.31
1078,17-02-11,1,0.6,0.6061,0.28
1079,17-02-11,1,0.56,0.5303,0.35
1080,17-02-11,1,0.58,0.5455,0.32
1081,17-02-11,1,0.54,0.5152,0.42
1082,17-02-11,1,0.48,0.4697,0.55
1083,17-02-11,1,0.48,0.4697,0.59
1084,17-02-11,1,0.52,0.5,0.55
1085,17-02-11,1,0.5,0.4848,0.59
1086,17-02-11,1,0.46,0.4545,0.67
1087,18-02-11,1,0.44,0.4394,0.72
1088,18-02-11,1,0.44,0.4394,0.72
1089,18-02-11,1,0.44,0.4394,0.72
1090,18-02-11,1,0.46,0.4545,0.67
1091,18-02-11,1,0.46,0.4545,0.67
1092,18-02-11,1,0.46,0.4545,0.67
1093,18-02-11,1,0.44,0.4394,0.72
1094,18-02-11,1,0.42,0.4242,0.77
1095,18-02-11,1,0.42,0.4242,0.77
1096,18-02-11,1,0.42,0.4242,0.77
1097,18-02-11,1,0.44,0.4394,0.72
1098,18-02-11,1,0.44,0.4394,0.72
1099,18-02-11,1,0.5,0.4848,0.59
1100,18-02-11,1,0.6,0.6212,0.43
1101,18-02-11,1,0.66,0.6212,0.36
1102,18-02-11,1,0.66,0.6212,0.36
1103,18-02-11,1,0.66,0.6212,0.36
1104,18-02-11,1,0.66,0.6212,0.34
1105,18-02-11,1,0.64,0.6212,0.33
1106,18-02-11,1,0.62,0.6212,0.29
1107,18-02-11,1,0.6,0.6212,0.31
1108,18-02-11,1,0.58,0.5455,0.21
1109,18-02-11,1,0.54,0.5152,0.1
1110,18-02-11,1,0.52,0.5,0.08
1111,19-02-11,1,0.48,0.4697,0.12
1112,19-02-11,1,0.46,0.4545,0.14
1113,19-02-11,1,0.44,0.4394,0.13
1114,19-02-11,1,0.42,0.4242,0.14
1115,19-02-11,1,0.4,0.4091,0.15
1116,19-02-11,1,0.4,0.4091,0.15
1117,19-02-11,1,0.4,0.4091,0.17
1118,19-02-11,1,0.38,0.3939,0.17
1119,19-02-11,1,0.38,0.3939,0.17
1120,19-02-11,1,0.4,0.4091,0.16
1121,19-02-11,1,0.42,0.4242,0.16
1122,19-02-11,1,0.44,0.4394,0.16
1123,19-02-11,1,0.44,0.4394,0.18
1124,19-02-11,1,0.44,0.4394,0.16
1125,19-02-11,1,0.46,0.4545,0.15
1126,19-02-11,1,0.44,0.4394,0.16
1127,19-02-11,1,0.44,0.4394,0.16
1128,19-02-11,1,0.42,0.4242,0.19
1129,19-02-11,1,0.36,0.3182,0.25
1130,19-02-11,1,0.34,0.303,0.29
1131,19-02-11,1,0.32,0.2879,0.28
1132,19-02-11,1,0.32,0.2727,0.26
1133,19-02-11,1,0.3,0.2576,0.28
1134,19-02-11,1,0.28,0.2424,0.33
1135,20-02-11,1,0.26,0.2121,0.35
1136,20-02-11,1,0.24,0.197,0.41
1137,20-02-11,1,0.24,0.197,0.41
1138,20-02-11,1,0.22,0.1818,0.44
1139,20-02-11,1,0.22,0.1818,0.44
1140,20-02-11,1,0.2,0.1818,0.47
1141,20-02-11,1,0.18,0.1667,0.51
1142,20-02-11,1,0.2,0.2273,0.51
1143,20-02-11,1,0.22,0.2121,0.47
1144,20-02-11,1,0.26,0.2576,0.41
1145,20-02-11,1,0.3,0.303,0.33
1146,20-02-11,1,0.3,0.3182,0.33
1147,20-02-11,1,0.34,0.3333,0.29
1148,20-02-11,1,0.36,0.3485,0.27
1149,20-02-11,1,0.36,0.3636,0.27
1150,20-02-11,1,0.36,0.3636,0.29
1151,20-02-11,1,0.34,0.3485,0.33
1152,20-02-11,1,0.34,0.3333,0.36
1153,20-02-11,1,0.34,0.3333,0.36
1154,20-02-11,1,0.34,0.3636,0.42
1155,20-02-11,1,0.32,0.3485,0.53
1156,20-02-11,1,0.32,0.303,0.57
1157,20-02-11,1,0.3,0.303,0.61
1158,21-02-11,1,0.34,0.303,0.42
1159,21-02-11,1,0.34,0.303,0.42
1160,21-02-11,1,0.34,0.303,0.42
1161,21-02-11,1,0.34,0.303,0.42
1162,21-02-11,1,0.32,0.3182,0.45
1163,21-02-11,1,0.34,0.3636,0.36
1164,21-02-11,1,0.42,0.4242,0.26
1165,21-02-11,1,0.42,0.4242,0.26
1166,21-02-11,1,0.32,0.303,0.57
1167,21-02-11,1,0.32,0.303,0.57
1168,21-02-11,1,0.32,0.303,0.57
1169,21-02-11,1,0.32,0.3333,0.57
1170,21-02-11,1,0.32,0.3182,0.66
1171,21-02-11,1,0.3,0.2727,0.81
1172,21-02-11,1,0.32,0.303,0.76
1173,21-02-11,1,0.3,0.2727,0.7
1174,21-02-11,1,0.28,0.2424,0.75
1175,21-02-11,1,0.28,0.2576,0.75
1176,21-02-11,1,0.24,0.2121,0.87
1177,21-02-11,1,0.24,0.2121,0.87
1178,21-02-11,1,0.24,0.2121,0.81
1179,21-02-11,1,0.22,0.197,0.75
1180,21-02-11,1,0.2,0.1667,0.75
1181,21-02-11,1,0.2,0.1667,0.75
1182,22-02-11,1,0.12,0.1212,0.8
1183,22-02-11,1,0.12,0.1212,0.8
1184,22-02-11,1,0.12,0.1212,0.8
1185,22-02-11,1,0.14,0.1212,0.74
1186,22-02-11,1,0.16,0.1818,0.69
1187,22-02-11,1,0.16,0.2273,0.64
1188,22-02-11,1,0.2,0.2273,0.59
1189,22-02-11,1,0.22,0.2273,0.55
1190,22-02-11,1,0.22,0.2273,0.55
1191,22-02-11,1,0.24,0.2273,0.48
1192,22-02-11,1,0.22,0.2273,0.51
1193,22-02-11,1,0.22,0.2121,0.51
1194,22-02-11,1,0.22,0.2273,0.47
1195,22-02-11,1,0.2,0.1818,0.47
1196,22-02-11,1,0.2,0.197,0.47
1197,22-02-11,1,0.2,0.197,0.47
1198,22-02-11,1,0.16,0.1515,0.43
1199,22-02-11,1,0.16,0.1515,0.43
1200,23-02-11,1,0.14,0.1364,0.5
1201,23-02-11,1,0.14,0.1515,0.46
1202,23-02-11,1,0.12,0.1515,0.5
1203,23-02-11,1,0.12,0.1364,0.5
1204,23-02-11,1,0.12,0.1515,0.5
1205,23-02-11,1,0.12,0.1515,0.5
1206,23-02-11,1,0.12,0.1515,0.54
1207,23-02-11,1,0.14,0.1515,0.54
1208,23-02-11,1,0.18,0.2121,0.51
1209,23-02-11,1,0.2,0.2576,0.4
1210,23-02-11,1,0.24,0.2576,0.41
1211,23-02-11,1,0.26,0.2879,0.35
1212,23-02-11,1,0.3,0.3182,0.28
1213,23-02-11,1,0.32,0.3333,0.29
